Gene stable ID	Transcript stable ID	Gene type
ENSG00000186234	ENST00000340703	unprocessed_pseudogene
ENSG00000271543	ENST00000604478	processed_pseudogene
ENSG00000139626	ENST00000267082	protein_coding
ENSG00000254388	ENST00000519164	processed_pseudogene
ENSG00000116785	ENST00000367425	protein_coding
ENSG00000078795	ENST00000503015	protein_coding
ENSG00000240423	ENST00000649048	lincRNA
ENSG00000228770	ENST00000447461	processed_pseudogene
ENSG00000231299	ENST00000447236	unprocessed_pseudogene
ENSG00000259284	ENST00000561386	lincRNA
ENSG00000271181	ENST00000604037	processed_pseudogene
ENSG00000225932	ENST00000486333	protein_coding
ENSG00000185522	ENST00000469990	protein_coding
ENSG00000280128	ENST00000624252	TEC
ENSG00000231741	ENST00000442109	processed_pseudogene
ENSG00000273639	ENST00000548217	processed_transcript
ENSG00000225930	ENST00000648232	lincRNA
ENSG00000221858	ENST00000641592	protein_coding
ENSG00000234009	ENST00000426545	processed_pseudogene
ENSG00000282241	ENST00000632720	sense_intronic
ENSG00000263427	ENST00000577807	lincRNA
ENSG00000254362	ENST00000518031	sense_intronic
ENSG00000167769	ENST00000301452	protein_coding
ENSG00000100299	ENST00000610191	protein_coding
ENSG00000149292	ENST00000529221	protein_coding
ENSG00000211675	ENST00000390321	IG_C_gene
ENSG00000179997	ENST00000313760	processed_pseudogene
ENSG00000226916	ENST00000481076	protein_coding
ENSG00000068971	ENST00000413292	protein_coding
ENSG00000276776	ENST00000610758	protein_coding
ENSG00000285974	ENST00000648383	antisense
ENSG00000170891	ENST00000307746	protein_coding
ENSG00000248283	ENST00000512846	processed_pseudogene
ENSG00000213215	ENST00000641412	protein_coding
ENSG00000282747	ENST00000633615	lincRNA
ENSG00000205309	ENST00000389022	protein_coding
ENSG00000103005	ENST00000561743	protein_coding
ENSG00000166188	ENST00000299237	protein_coding
ENSG00000274381	ENST00000618197	unprocessed_pseudogene
ENSG00000269925	ENST00000602406	sense_intronic
ENSG00000226098	ENST00000518383	processed_pseudogene
ENSG00000263612	ENST00000583427	lincRNA
ENSG00000250806	ENST00000511592	lincRNA
ENSG00000271984	ENST00000607703	antisense
ENSG00000196132	ENST00000644172	protein_coding
ENSG00000125522	ENST00000369768	protein_coding
ENSG00000263101	ENST00000572132	protein_coding
ENSG00000174132	ENST00000312637	protein_coding
ENSG00000211667	ENST00000390313	IG_V_gene
ENSG00000253590	ENST00000518475	IG_V_pseudogene
ENSG00000100979	ENST00000354050	protein_coding
ENSG00000211666	ENST00000390312	IG_V_gene
ENSG00000253786	ENST00000518356	IG_V_pseudogene
ENSG00000241048	ENST00000474444	lincRNA
ENSG00000188668	ENST00000454836	unprocessed_pseudogene
ENSG00000254739	ENST00000526431	antisense
ENSG00000163684	ENST00000461797	protein_coding
ENSG00000238007	ENST00000436028	sense_intronic
ENSG00000258472	ENST00000481916	protein_coding
ENSG00000228278	ENST00000431067	protein_coding
ENSG00000255020	ENST00000525867	antisense
ENSG00000236516	ENST00000451959	processed_pseudogene
ENSG00000120963	ENST00000520984	protein_coding
ENSG00000231536	ENST00000458252	antisense
ENSG00000259215	ENST00000558702	lincRNA
ENSG00000274310	ENST00000610741	unprocessed_pseudogene
ENSG00000281703	ENST00000622284	unprocessed_pseudogene
ENSG00000281377	ENST00000627560	lincRNA
ENSG00000124209	ENST00000244040	protein_coding
ENSG00000281787	ENST00000628363	lincRNA
ENSG00000225818	ENST00000442627	lincRNA
ENSG00000236756	ENST00000440197	antisense
ENSG00000262845	ENST00000576064	protein_coding
ENSG00000271101	ENST00000604782	processed_pseudogene
ENSG00000239716	ENST00000491909	lincRNA
ENSG00000224510	ENST00000438155	processed_pseudogene
ENSG00000224577	ENST00000443670	lincRNA
ENSG00000259427	ENST00000561451	transcribed_processed_pseudogene
ENSG00000141905	ENST00000641145	protein_coding
ENSG00000006831	ENST00000537545	protein_coding
ENSG00000099330	ENST00000215061	protein_coding
ENSG00000000003	ENST00000373020	protein_coding
ENSG00000234069	ENST00000458397	processed_pseudogene
ENSG00000188959	ENST00000473442	protein_coding
ENSG00000227964	ENST00000438154	lincRNA
ENSG00000180329	ENST00000588687	protein_coding
ENSG00000223459	ENST00000414990	unprocessed_pseudogene
ENSG00000230556	ENST00000448886	processed_pseudogene
ENSG00000152767	ENST00000595437	protein_coding
ENSG00000139797	ENST00000267291	protein_coding
ENSG00000154124	ENST00000503023	protein_coding
ENSG00000162551	ENST00000374840	protein_coding
ENSG00000270025	ENST00000602440	transcribed_unprocessed_pseudogene
ENSG00000145569	ENST00000274217	protein_coding
ENSG00000250416	ENST00000503863	processed_pseudogene
ENSG00000285331	ENST00000648603	processed_transcript
ENSG00000255063	ENST00000528645	processed_pseudogene
ENSG00000175772	ENST00000436665	lincRNA
ENSG00000233206	ENST00000413190	processed_pseudogene
ENSG00000141664	ENST00000269499	protein_coding
ENSG00000100461	ENST00000359890	protein_coding
ENSG00000279236	ENST00000625052	TEC
ENSG00000264743	ENST00000578053	processed_pseudogene
ENSG00000235241	ENST00000453917	processed_pseudogene
ENSG00000255014	ENST00000524544	processed_pseudogene
ENSG00000229289	ENST00000424219	lincRNA
ENSG00000188895	ENST00000398532	protein_coding
ENSG00000253690	ENST00000521731	antisense
ENSG00000262921	ENST00000574133	lincRNA
ENSG00000230804	ENST00000434123	unprocessed_pseudogene
ENSG00000241539	ENST00000461922	processed_pseudogene
ENSG00000214200	ENST00000397772	processed_pseudogene
ENSG00000228958	ENST00000425307	processed_pseudogene
ENSG00000107077	ENST00000536108	protein_coding
ENSG00000230581	ENST00000446382	processed_pseudogene
ENSG00000232267	ENST00000439585	processed_pseudogene
ENSG00000224972	ENST00000445708	sense_intronic
ENSG00000214071	ENST00000435382	unprocessed_pseudogene
ENSG00000278472	ENST00000621925	sense_intronic
ENSG00000230083	ENST00000441078	processed_pseudogene
ENSG00000229797	ENST00000448777	antisense
ENSG00000178171	ENST00000321420	protein_coding
ENSG00000265944	ENST00000584361	lincRNA
ENSG00000179240	ENST00000531207	protein_coding
ENSG00000159055	ENST00000290130	protein_coding
ENSG00000254756	ENST00000526655	antisense
ENSG00000229553	ENST00000444617	unprocessed_pseudogene
ENSG00000236431	ENST00000445492	processed_pseudogene
ENSG00000135362	ENST00000531269	protein_coding
ENSG00000255060	ENST00000531966	antisense
ENSG00000161082	ENST00000292672	protein_coding
ENSG00000185303	ENST00000372325	protein_coding
ENSG00000272913	ENST00000609975	lincRNA
ENSG00000254458	ENST00000534065	antisense
ENSG00000266575	ENST00000584794	processed_pseudogene
ENSG00000251023	ENST00000505668	sense_intronic
ENSG00000254224	ENST00000520575	antisense
ENSG00000236027	ENST00000445202	protein_coding
ENSG00000107443	ENST00000403870	protein_coding
ENSG00000240527	ENST00000433113	sense_intronic
ENSG00000263137	ENST00000576880	antisense
ENSG00000243822	ENST00000483312	processed_pseudogene
ENSG00000226519	ENST00000432331	lincRNA
ENSG00000177993	ENST00000325660	antisense
ENSG00000267450	ENST00000585564	unprocessed_pseudogene
ENSG00000239218	ENST00000488192	transcribed_processed_pseudogene
ENSG00000138111	ENST00000238936	protein_coding
ENSG00000135241	ENST00000426128	protein_coding
ENSG00000262237	ENST00000571571	antisense
ENSG00000282645	ENST00000632621	lincRNA
ENSG00000238045	ENST00000569981	antisense
ENSG00000267493	ENST00000585832	antisense
ENSG00000196715	ENST00000648187	protein_coding
ENSG00000231531	ENST00000464866	processed_pseudogene
ENSG00000206432	ENST00000581347	protein_coding
ENSG00000280434	ENST00000624919	sense_overlapping
ENSG00000278829	ENST00000617211	sense_intronic
ENSG00000255561	ENST00000260257	protein_coding
ENSG00000115380	ENST00000394555	protein_coding
ENSG00000269937	ENST00000569852	antisense
ENSG00000124228	ENST00000371764	protein_coding
ENSG00000243627	ENST00000450895	protein_coding
ENSG00000273051	ENST00000609301	unprocessed_pseudogene
ENSG00000278870	ENST00000623849	protein_coding
ENSG00000230511	ENST00000441789	processed_pseudogene
ENSG00000225056	ENST00000450971	lincRNA
ENSG00000284633	ENST00000641859	antisense
ENSG00000251102	ENST00000513884	processed_pseudogene
ENSG00000223711	ENST00000426109	antisense
ENSG00000205250	ENST00000379378	protein_coding
ENSG00000138375	ENST00000430374	protein_coding
ENSG00000244295	ENST00000466859	processed_pseudogene
ENSG00000272666	ENST00000609178	lincRNA
ENSG00000215769	ENST00000578492	processed_transcript
ENSG00000132406	ENST00000254742	protein_coding
ENSG00000253849	ENST00000523907	sense_intronic
ENSG00000223977	ENST00000418060	processed_pseudogene
ENSG00000260719	ENST00000565600	antisense
ENSG00000106631	ENST00000446581	protein_coding
ENSG00000273297	ENST00000607945	lincRNA
ENSG00000204444	ENST00000375918	protein_coding
ENSG00000231722	ENST00000436549	processed_pseudogene
ENSG00000220248	ENST00000404435	processed_pseudogene
ENSG00000235481	ENST00000454429	antisense
ENSG00000254850	ENST00000529649	processed_pseudogene
ENSG00000273907	ENST00000611168	unprocessed_pseudogene
ENSG00000250041	ENST00000503469	lincRNA
ENSG00000246308	ENST00000499765	antisense
ENSG00000237320	ENST00000414796	lincRNA
ENSG00000226344	ENST00000457644	unprocessed_pseudogene
ENSG00000167107	ENST00000510410	protein_coding
ENSG00000230562	ENST00000464802	processed_pseudogene
ENSG00000136457	ENST00000506187	protein_coding
ENSG00000144218	ENST00000409236	protein_coding
ENSG00000270689	ENST00000603676	processed_pseudogene
ENSG00000275463	ENST00000615641	protein_coding
ENSG00000270030	ENST00000602949	lincRNA
ENSG00000096717	ENST00000212015	protein_coding
ENSG00000137332	ENST00000468225	protein_coding
ENSG00000280082	ENST00000623768	TEC
ENSG00000278892	ENST00000624450	TEC
ENSG00000232268	ENST00000530443	protein_coding
ENSG00000168899	ENST00000306384	protein_coding
ENSG00000254874	ENST00000532770	lincRNA
ENSG00000254980	ENST00000530283	antisense
ENSG00000249930	ENST00000512110	processed_pseudogene
ENSG00000160172	ENST00000531806	transcribed_unprocessed_pseudogene
ENSG00000277240	ENST00000620500	unprocessed_pseudogene
ENSG00000234161	ENST00000456187	antisense
ENSG00000157335	ENST00000562923	protein_coding
ENSG00000242147	ENST00000478294	lincRNA
ENSG00000082397	ENST00000341928	protein_coding
ENSG00000263089	ENST00000576014	antisense
ENSG00000112493	ENST00000467834	protein_coding
ENSG00000178130	ENST00000426869	lincRNA
ENSG00000280726	ENST00000630652	lincRNA
ENSG00000276944	ENST00000599541	processed_pseudogene
ENSG00000255127	ENST00000528208	transcribed_unprocessed_pseudogene
ENSG00000227582	ENST00000435875	transcribed_processed_pseudogene
ENSG00000248794	ENST00000510537	processed_pseudogene
ENSG00000280540	ENST00000627312	lincRNA
ENSG00000249564	ENST00000510945	processed_pseudogene
ENSG00000235609	ENST00000432230	lincRNA
ENSG00000229047	ENST00000446301	antisense
ENSG00000141401	ENST00000588752	protein_coding
ENSG00000133318	ENST00000341307	protein_coding
ENSG00000253832	ENST00000522570	lincRNA
ENSG00000249509	ENST00000506057	antisense
ENSG00000277291	ENST00000618541	protein_coding
ENSG00000232886	ENST00000430064	lincRNA
ENSG00000279961	ENST00000623286	protein_coding
ENSG00000132405	ENST00000444368	protein_coding
ENSG00000239828	ENST00000496943	lincRNA
ENSG00000225408	ENST00000426764	antisense
ENSG00000226665	ENST00000415208	processed_pseudogene
ENSG00000250927	ENST00000503460	processed_pseudogene
ENSG00000282101	ENST00000631726	sense_intronic
ENSG00000237272	ENST00000435309	unitary_pseudogene
ENSG00000102886	ENST00000565704	protein_coding
ENSG00000132109	ENST00000533692	protein_coding
ENSG00000250858	ENST00000507524	processed_pseudogene
ENSG00000165304	ENST00000298048	protein_coding
ENSG00000227367	ENST00000421957	unprocessed_pseudogene
ENSG00000241571	ENST00000453978	processed_pseudogene
ENSG00000282770	ENST00000632893	processed_transcript
ENSG00000281385	ENST00000626578	protein_coding
ENSG00000234015	ENST00000457945	lincRNA
ENSG00000215458	ENST00000437258	antisense
ENSG00000263114	ENST00000572071	processed_pseudogene
ENSG00000136155	ENST00000471491	protein_coding
ENSG00000248334	ENST00000563942	transcribed_unprocessed_pseudogene
ENSG00000224347	ENST00000457528	antisense
ENSG00000238114	ENST00000486265	protein_coding
ENSG00000247809	ENST00000616912	antisense
ENSG00000273258	ENST00000609273	lincRNA
ENSG00000215403	ENST00000400221	antisense
ENSG00000147256	ENST00000276211	protein_coding
ENSG00000233688	ENST00000451418	processed_pseudogene
ENSG00000224086	ENST00000458178	antisense
ENSG00000228072	ENST00000420315	antisense
ENSG00000227481	ENST00000455149	antisense
ENSG00000224172	ENST00000422823	processed_pseudogene
ENSG00000132199	ENST00000584259	protein_coding
ENSG00000282195	ENST00000633288	transcribed_unprocessed_pseudogene
ENSG00000176912	ENST00000585033	bidirectional_promoter_lncRNA
ENSG00000227836	ENST00000427546	processed_pseudogene
ENSG00000263004	ENST00000576871	lincRNA
ENSG00000258677	ENST00000358757	protein_coding
ENSG00000164308	ENST00000437043	protein_coding
ENSG00000282793	ENST00000632451	lincRNA
ENSG00000262188	ENST00000574526	lincRNA
ENSG00000072062	ENST00000308677	protein_coding
ENSG00000266897	ENST00000591837	lincRNA
ENSG00000267719	ENST00000592718	lincRNA
ENSG00000234271	ENST00000432727	processed_pseudogene
ENSG00000229798	ENST00000454475	processed_pseudogene
ENSG00000234632	ENST00000455668	processed_pseudogene
ENSG00000085415	ENST00000592170	protein_coding
ENSG00000029725	ENST00000575991	protein_coding
ENSG00000155975	ENST00000324849	protein_coding
ENSG00000277222	ENST00000620259	protein_coding
ENSG00000232631	ENST00000422990	processed_pseudogene
ENSG00000236007	ENST00000451639	processed_pseudogene
ENSG00000109758	ENST00000382774	protein_coding
ENSG00000242950	ENST00000604270	protein_coding
ENSG00000278582	ENST00000615639	unprocessed_pseudogene
ENSG00000261559	ENST00000568912	processed_pseudogene
ENSG00000196167	ENST00000620864	antisense
ENSG00000260600	ENST00000562568	sense_intronic
ENSG00000234282	ENST00000455216	unprocessed_pseudogene
ENSG00000281927	ENST00000631743	processed_pseudogene
ENSG00000197971	ENST00000382582	protein_coding
ENSG00000231793	ENST00000639052	transcribed_unitary_pseudogene
ENSG00000134627	ENST00000543336	protein_coding
ENSG00000196371	ENST00000358752	protein_coding
ENSG00000271043	ENST00000604882	processed_pseudogene
ENSG00000237914	ENST00000456177	antisense
ENSG00000275575	ENST00000633518	protein_coding
ENSG00000169902	ENST00000304842	protein_coding
ENSG00000162975	ENST00000295082	protein_coding
ENSG00000230492	ENST00000440798	antisense
ENSG00000271074	ENST00000605674	processed_pseudogene
ENSG00000120699	ENST00000489088	protein_coding
ENSG00000275153	ENST00000618095	protein_coding
ENSG00000233732	ENST00000425181	IG_V_gene
ENSG00000230867	ENST00000424561	processed_pseudogene
ENSG00000282700	ENST00000631536	TEC
ENSG00000282077	ENST00000633013	processed_transcript
ENSG00000235947	ENST00000414938	lincRNA
ENSG00000155307	ENST00000400564	protein_coding
ENSG00000213148	ENST00000456671	processed_pseudogene
ENSG00000285012	ENST00000644960	lincRNA
ENSG00000275501	ENST00000620530	protein_coding
ENSG00000276167	ENST00000613831	protein_coding
ENSG00000282293	ENST00000632528	processed_pseudogene
ENSG00000272821	ENST00000608319	antisense
ENSG00000168067	ENST00000294066	protein_coding
ENSG00000248172	ENST00000511867	lincRNA
ENSG00000238021	ENST00000576034	transcribed_unprocessed_pseudogene
ENSG00000114251	ENST00000474267	protein_coding
ENSG00000229919	ENST00000439303	processed_pseudogene
ENSG00000158555	ENST00000526177	protein_coding
ENSG00000186265	ENST00000334529	protein_coding
ENSG00000254460	ENST00000533740	sense_intronic
ENSG00000225386	ENST00000435884	lincRNA
ENSG00000243081	ENST00000486726	lincRNA
ENSG00000128595	ENST00000535011	protein_coding
ENSG00000204363	ENST00000375511	protein_coding
ENSG00000282534	ENST00000633711	processed_pseudogene
ENSG00000129083	ENST00000532088	protein_coding
ENSG00000182950	ENST00000332145	protein_coding
ENSG00000274684	ENST00000621810	protein_coding
ENSG00000213771	ENST00000451609	processed_pseudogene
ENSG00000233105	ENST00000455643	unprocessed_pseudogene
ENSG00000226007	ENST00000450704	lincRNA
ENSG00000248347	ENST00000509729	unprocessed_pseudogene
ENSG00000249176	ENST00000515049	processed_pseudogene
ENSG00000281998	ENST00000633786	antisense
ENSG00000255423	ENST00000533473	protein_coding
ENSG00000274515	ENST00000614810	antisense
ENSG00000272002	ENST00000606959	lincRNA
ENSG00000237545	ENST00000448487	processed_pseudogene
ENSG00000237539	ENST00000334569	processed_pseudogene
ENSG00000225833	ENST00000421585	antisense
ENSG00000155052	ENST00000423939	protein_coding
ENSG00000270815	ENST00000605094	processed_pseudogene
ENSG00000189275	ENST00000341866	lincRNA
ENSG00000228400	ENST00000438816	antisense
ENSG00000233026	ENST00000433573	processed_pseudogene
ENSG00000279874	ENST00000624741	TEC
ENSG00000233089	ENST00000455129	processed_transcript
ENSG00000262446	ENST00000572338	protein_coding
ENSG00000267597	ENST00000587900	processed_pseudogene
ENSG00000235448	ENST00000650458	antisense
ENSG00000226444	ENST00000422332	processed_pseudogene
ENSG00000248336	ENST00000508668	processed_pseudogene
ENSG00000250672	ENST00000510162	processed_pseudogene
ENSG00000233388	ENST00000417397	processed_pseudogene
ENSG00000168273	ENST00000491607	protein_coding
ENSG00000277804	ENST00000612112	protein_coding
ENSG00000261796	ENST00000418265	protein_coding
ENSG00000279907	ENST00000624587	TEC
ENSG00000119318	ENST00000419616	protein_coding
ENSG00000205643	ENST00000404583	protein_coding
ENSG00000106624	ENST00000223357	protein_coding
ENSG00000239694	ENST00000475442	processed_pseudogene
ENSG00000189366	ENST00000340333	protein_coding
ENSG00000267440	ENST00000593169	lincRNA
